AMOC,AMOC_20S,MOC_30SAABW,NAO,SFWF,N_SALT,SALT_500m,ICEFRAC,PD_0m,PD_200m,Southern_Ocean_TAUX,AMOC_40N
7.193792,6.135600566864014,-6.5140586,96.25,-1.1770834213037328e-05,-8531001344.0,35.956673092312286,0.6282834546527738,1.0276205246526051,1.0283856673443572,-0.048570506,9.20085
7.4379334,6.01660680770874,-10.140349,-174.96875,-9.429437205687014e-06,-10936633344.0,35.95993866045654,0.6091591915561972,1.0276169321401332,1.028378278651136,-0.06712891,9.191058
7.6870637,6.729629993438721,-4.5829105,154.015625,-9.015235273387695e-06,-9572017152.0,35.96289275413336,0.6060116405951703,1.0276664454277935,1.0283843983995151,-0.026788957,8.593644
6.784647,7.365364074707031,-6.963801,54.8203125,-8.165068822966202e-06,-8256342528.0,35.96423670056562,0.6055377807042532,1.027670642467049,1.028389238296671,-0.053688865,8.527119
7.9224353,6.420032501220703,-5.6356964,927.828125,-4.551435805068519e-06,-7107418624.0,35.960427010706226,0.5629228199777572,1.0276970063767783,1.028392415351056,-0.040865295,6.540216
6.1230836,6.481852054595947,-7.8159223,-359.921875,-1.1975426505658817e-05,-6507272704.0,35.9557964610807,0.6046755952950965,1.0277163352423566,1.0283854116784763,-0.052624468,6.9061246
7.6193504,6.55331563949585,-8.218618,149.140625,-5.152621590269457e-06,-7840922624.0,35.953024674447626,0.5878961571537124,1.0277459878262465,1.0283978231409765,-0.067623764,7.197708
7.2832317,6.497655868530273,-7.0542245,-227.8125,-1.0601170155055684e-05,-8056445952.0,35.94906098713246,0.6122857417485648,1.0277590642615062,1.0284095457259643,-0.051068675,6.4693465
7.2792015,6.863278865814209,-6.5295963,145.875,-4.125376145392872e-06,-7464364544.0,35.94322614645157,0.6036808860729556,1.0276971500578935,1.0284161717333693,-0.048624948,6.519175
6.805754,6.743209838867188,-8.198821,-210.59375,-1.269963319960786e-05,-9850115072.0,35.93867230476951,0.6221718072780883,1.027713753585893,1.0284100748123006,-0.071916915,8.394999
5.676974,6.058934688568115,-7.2883525,239.125,-8.129920388336356e-07,-9780595712.0,35.937704130660656,0.5859956662237286,1.0276798038947872,1.0284030779879143,-0.044514045,7.9497676
5.510586,5.528221607208252,-7.754891,-82.375,-9.30753210197896e-06,-9099025408.0,35.935944017513776,0.5869121994001034,1.027674000679962,1.0283953265940888,-0.055479657,7.746006
6.6717224,5.987402439117432,-5.154492,-40.0,-9.884685737619556e-06,-8680473600.0,35.93511235436728,0.592922053216777,1.027700326064738,1.028391997864906,-0.039553836,7.5970235
5.946947,6.421957015991211,-7.569259,36.8984375,-9.544174904690996e-06,-7739579904.0,35.934571416495075,0.6091347057172243,1.0276920708214363,1.0283952910849388,-0.0438056,8.155034
7.1032767,6.336854457855225,-7.258436,71.3359375,-1.1756755059916652e-05,-9205994496.0,35.933350713370075,0.6095106209340884,1.027730328765342,1.0284008845369867,-0.050541017,8.43745
6.3558,6.15829610824585,-7.577065,-376.15625,-1.2017807849607112e-05,-10331826176.0,35.92772637103571,0.6137511999701625,1.0277610108619784,1.0284058088951922,-0.06386418,8.835549
8.42426,7.515513896942139,-5.71104,63.59375,-3.552672495483581e-06,-8447308800.0,35.917746009136664,0.5860182025401931,1.027743506722334,1.0284202897802313,-0.035662226,8.140832
6.6067758,5.304290294647217,-5.5353,-203.90625,-9.915947947499084e-06,-7472014848.0,35.90262615588284,0.5941423914888825,1.0276848111695391,1.0284217689899688,-0.053766638,8.313615
7.254254,7.065530300140381,-6.1122227,-236.890625,-1.0035690509579884e-05,-8238425600.0,35.89747889713416,0.6140025745783836,1.0277163892742094,1.028414707488202,-0.05181645,8.684246
6.4878383,6.72489595413208,-6.04187,98.7734375,-1.199657925767717e-05,-8011105792.0,35.90218647013031,0.6179414655149836,1.0277311959402349,1.028416377179166,-0.055496212,8.776296
7.295324,6.720551013946533,-6.603992,-50.7734375,-6.799562397358104e-06,-6006208000.0,35.90645146924396,0.6107159019284154,1.027706627438708,1.0284209631858987,-0.032015234,9.642648
7.6628613,5.98018217086792,-5.7334266,-52.828125,-2.735205930583206e-07,-8294097920.0,35.89964035191893,0.5894107976303834,1.027631451443928,1.028423802903358,-0.046340473,9.639649
7.7336783,7.725261211395264,-9.4178,37.125,-6.107589222085307e-06,-7739444224.0,35.89419601992427,0.6171143513705223,1.027602028313691,1.0284142737692974,-0.05698441,9.45168
7.6560245,7.438799381256103,-7.142587,23.84375,-7.884515772946943e-06,-10368496640.0,35.89676022591209,0.586206138081252,1.0276020285559864,1.0284004629926478,-0.06188878,9.097568
8.119867,6.591996669769287,-6.202926,386.84375,-6.555865673441019e-06,-6168776192.0,35.90038487831136,0.5604389693156312,1.0275935809302137,1.0283832613458024,-0.04205345,9.230175
7.3444066,7.08540678024292,-4.9410434,32.9375,-6.295910490915608e-06,-10259979264.0,35.9043214290333,0.6018583013416597,1.0276204706207523,1.0283811001067469,-0.046277005,9.688333
6.822085,5.857824325561523,-5.973723,430.1640625,-9.533681821935096e-06,-7314038272.0,35.90800683073295,0.5778877275206469,1.0277033683245744,1.0283886191692757,-0.03415009,9.478219
7.366944,6.902200222015381,-6.785625,335.390625,-3.1485403875208817e-06,-6779436544.0,35.90773839235922,0.5373038295850469,1.0277202500075828,1.0283926149632068,-0.03754159,8.827373
7.6004777,6.879387378692627,-5.7920012,665.8828125,5.725787208326313e-06,-8062326272.0,35.89041122909664,0.48257262149491,1.0277780088467328,1.0284094186539343,-0.03777174,8.367107
6.765722,6.369439601898193,-4.6300483,-160.4921875,-1.193878148780216e-05,-8114501632.0,35.888030483433134,0.5654395888844496,1.027815341949463,1.028422933943728,-0.032941137,7.155065
6.5231614,5.922874450683594,-8.288922,16.125,-1.3243969160672402e-06,-5869010944.0,35.88564003838433,0.5450993710279969,1.0278432519455267,1.028446245700755,-0.040903933,9.030936
8.120805,6.452152729034424,-8.723136,92.328125,-5.983162866600794e-06,-6310553600.0,35.88754092076028,0.5795420879912854,1.0278194939217915,1.0284575348204754,-0.048985388,9.083806
7.033224,6.1300368309021,-6.227524,335.7421875,-1.0585572174782434e-05,-8206008832.0,35.88948216795613,0.5866066845798438,1.0278004853706049,1.0284558458531157,-0.04221924,9.421825
8.095805,7.50278902053833,-7.4349627,-299.9296875,-7.480066019872584e-06,-8732271616.0,35.89074144190904,0.6056899430629225,1.027883006305229,1.0284513742365735,-0.04494701,10.238455
6.6371865,5.440559387207031,-8.653373,-483.046875,-4.16812354182308e-06,-8158874112.0,35.88636899056053,0.593900784999884,1.0278378553022214,1.028466353010624,-0.06386113,10.269023
6.998675,6.562789916992188,-6.938402,1.453125,-1.1324537766531848e-05,-7127122432.0,35.875851308344565,0.6100543090075613,1.027823049363082,1.028471425239076,-0.044242732,9.219407
6.8273716,6.654483318328857,-4.253219,-15.03125,-8.001580728695963e-06,-7747134976.0,35.86867062866842,0.6020588524255194,1.0278643621661798,1.028465886318937,-0.022824815,8.936448
7.0272903,5.483923435211182,-8.218571,-581.484375,-5.950124000179416e-06,-6203056128.0,35.86819124837871,0.6011322548802127,1.0278681819516469,1.0284643206190556,-0.05519122,9.509694
8.283264,7.597021579742432,-6.9071693,-460.5234375,-2.7979915550008903e-06,-7930083328.0,35.86498045613291,0.6011437713787018,1.0278299654402383,1.0284723636951851,-0.03946567,10.328305
8.604779,7.602672576904297,-7.257609,-46.125,-6.489250063527466e-06,-7152366592.0,35.86069868023697,0.5986029569376115,1.027768327453272,1.0284719079098803,-0.051677253,10.19038
8.444547,7.1918559074401855,-5.031201,-196.0625,-9.575719075529171e-06,-7680980480.0,35.868533023568084,0.6174362618815697,1.027732112785665,1.028457743056277,-0.02372934,10.71518
8.004294,6.883358001708984,-8.760064,180.7265625,-4.225724595997002e-06,-7193965568.0,35.87515083332703,0.5741058908564204,1.0277038592148602,1.0284446609781144,-0.049554583,11.773084
8.995412,8.28724193572998,-9.13523,-25.5,-2.177987547809336e-06,-6823584768.0,35.87956981018224,0.5416355303271606,1.0277213754692698,1.028436960565283,-0.056484144,11.594377
8.178721,8.616719245910645,-6.3745995,-559.3984375,6.826049844809375e-06,-8012768768.0,35.87351973974736,0.4507068071082661,1.0277674908075876,1.0284358090542731,-0.045537755,12.71292
8.319115,6.501586437225342,-7.134033,-300.84375,1.526069461729616e-05,-8126865920.0,35.850413211556365,0.3856974115087723,1.0278227675736435,1.0284520078212658,-0.05596222,12.409782
8.447097,7.939598083496094,-8.857882,920.7421875,5.1553188323522566e-06,-7750209536.0,35.85074912177192,0.4108925890780786,1.0278198702063988,1.0284510077314173,-0.05860316,10.430414
7.9832726,7.394565105438232,-6.184956,-377.328125,4.16371454990536e-06,-7950196736.0,35.855705576657634,0.4160330546052743,1.0278044793663956,1.0284368613932997,-0.052163374,12.35289
9.37645,7.418649196624756,-7.1904907,301.9140625,7.183880029924534e-06,-6992713216.0,35.85661909315321,0.4398828447004296,1.0278631269447205,1.028453823099745,-0.061844826,12.687629
8.400626,7.582782745361328,-6.2872505,-264.0625,-4.319364940790468e-06,-6518853632.0,35.86851382193947,0.513693362739449,1.0279352701291806,1.0284703495654657,-0.044453144,14.404644
8.977347,8.772045135498047,-5.6910844,-477.03125,-4.730939629570392e-06,-7411191808.0,35.870323023438765,0.5601029911794436,1.027961450136774,1.0284935943623807,-0.052242566,16.118198
10.2634535,9.439419746398926,-6.0577774,-145.8828125,-3.812057996283533e-06,-10531878912.0,35.869502410100104,0.5927540457190238,1.027929374357549,1.0285053265855668,-0.05028557,14.635339
8.460958,7.671576976776123,-6.736927,107.28125,-5.161766472392921e-06,-8595043328.0,35.87492559861767,0.5832258693068676,1.027905719793909,1.028505915022911,-0.0570826,15.507453
9.603356,7.807121753692627,-6.658521,-145.1796875,-3.4000150499046984e-06,-9153698816.0,35.8793769658998,0.5764652157746847,1.027936678107192,1.0285110575087526,-0.06458107,15.712419
9.543052,8.990111351013184,-7.6056027,-46.53125,-2.099500177790545e-06,-7717134848.0,35.8797071787122,0.5716667518402877,1.027956391737713,1.0285200458891848,-0.058524355,14.24664
9.953565,9.420722007751465,-6.027765,-436.5,-2.344834180900611e-06,-6457981952.0,35.884667645437155,0.5599537655361928,1.0279102887564555,1.0285232422199655,-0.045591153,14.022198
9.353976,8.348811149597168,-7.1659737,-291.671875,-5.072566349574558e-06,-8756636672.0,35.89166323836768,0.5829149797154969,1.0279231049665591,1.028527745541106,-0.05719516,12.990672
10.713985,9.577740669250488,-7.4513893,-119.46875,-5.442419749406905e-06,-9050303488.0,35.89833747016059,0.5891434605673567,1.0278821839549677,1.0285308569035632,-0.06647869,12.908357
9.684911,9.590738296508787,-5.370748,-247.875,2.0551263749424827e-06,-9271269376.0,35.90712764651276,0.5514846916051587,1.0278322946249954,1.0285274508151605,-0.04261967,12.620856
9.243569,7.585188388824463,-6.398125,53.9375,-2.7117282623400914e-06,-6982468608.0,35.92072470613228,0.5449408758789408,1.0278018872912338,1.0285126135704366,-0.059644256,12.416659
8.299209,8.37954044342041,-6.165932,-583.4453125,-6.425181274644404e-06,-8377971712.0,35.93499923430056,0.5669352068104369,1.027866544035392,1.02849590448623,-0.060725,14.355695
11.467213,9.878064155578612,-7.5456448,50.90625,-1.0130672110845092e-06,-6448927744.0,35.93175274949973,0.5720580149572925,1.0278992311256687,1.0285060552840537,-0.06435262,13.487842
9.787654,8.701717376708984,-4.2049522,-306.2421875,-1.85734754142234e-06,-8111923200.0,35.92699771457248,0.5394568901413853,1.0278549928490708,1.0285059003119772,-0.04410271,13.7086935
8.018569,8.0556001663208,-5.419762,-39.3125,3.677969556102104e-06,-6766916608.0,35.92958018576452,0.5179158705089625,1.0277988200749808,1.0284967133339415,-0.04217951,14.083099
9.084446,7.864181995391846,-7.171301,-449.6875,-3.272397988572504e-06,-7608676864.0,35.934673191040986,0.550050776829611,1.027829278048461,1.028489217098723,-0.046830297,14.547283
8.745465,8.532933235168457,-5.56935,-34.5703125,-5.525593095635287e-07,-7474158080.0,35.93222387939768,0.5448081206495772,1.0278290570751438,1.0284927735937404,-0.028026091,15.068588
9.944345,9.125060081481934,-7.4416523,-400.4296875,-5.778882969176641e-06,-5420354048.0,35.930702455900125,0.557380387551954,1.027818700404671,1.0284907602249307,-0.04329631,14.52629
11.981788,10.466764450073242,-7.033048,-169.3671875,-5.660352981653316e-06,-8591943680.0,35.93104492108643,0.5661008928570178,1.0278715941964127,1.0284910727054517,-0.05939402,12.832849
10.8796835,10.247014045715332,-6.428023,-151.8125,1.0208061489147366e-08,-9222734848.0,35.9251629536158,0.5491402105120263,1.0279495897816449,1.0284998596982753,-0.048510365,12.9473
9.254114,8.821934700012207,-5.4925485,-534.984375,1.3093097352140958e-05,-9709526016.0,35.89959130299492,0.4549761606767788,1.0278931727738885,1.0285107371654916,-0.03836583,13.895332
10.15893,9.6375150680542,-6.7552342,-52.1015625,1.5613164260564187e-05,-9781016576.0,35.88030002406709,0.4023626998235461,1.027868555813301,1.0285088665941928,-0.045776293,14.208664
10.128593,8.563044548034668,-7.700643,834.6171875,-2.1535255583851992e-06,-8071657472.0,35.89238121959282,0.4834521327026546,1.0278144175928785,1.0284772335214818,-0.057446096,11.1507845
9.530717,9.528246879577637,-7.6019006,-129.1640625,-1.1186800675465831e-06,-8671652864.0,35.89296202942999,0.4631939142320884,1.0279183256916884,1.0284576783788966,-0.04120767,14.195712
10.536462,8.93756103515625,-7.4079666,429.03125,1.95500779936685e-05,-8946195456.0,35.858064055134776,0.3873677066545977,1.0279798335660764,1.0284993174228263,-0.056709886,13.592617
9.703267,9.386398315429688,-6.9148426,-494.46875,2.20315680654362e-05,-7873427456.0,35.84311687853909,0.351993898876154,1.0280120978510476,1.0285353221791855,-0.050099276,14.962771
8.963959,8.674149513244629,-6.1025167,487.546875,1.1066225144103406e-05,-8408180736.0,35.84252556103453,0.3816638757604475,1.0279788316749945,1.0285439077844012,-0.061290376,14.703273
9.479645,8.783114433288574,-6.295777,136.1171875,2.553237915704742e-06,-7762806784.0,35.85927988885293,0.4610495380659933,1.0280156993284455,1.0285412560118006,-0.0542851,15.435806
10.433076,9.314530372619627,-7.6130433,-77.125,7.68605663084046e-06,-8696170496.0,35.85957947565912,0.4363312788676816,1.028081412237834,1.028539322284942,-0.042489342,16.507769
12.217983,9.715292930603027,-6.3488193,544.6875,1.3792828754385176e-05,-9375287296.0,35.84842601056555,0.4016299620892603,1.0279882259485198,1.028542203852471,-0.0480863,16.786203
11.087941,11.071366310119627,-5.738458,-2.59375,-4.885218921495748e-07,-6335525888.0,35.864325767339665,0.4454807757252513,1.028052603568488,1.0285351882589624,-0.04247947,16.435606
11.33269,9.72365951538086,-6.4376397,-83.375,1.3487148213169752e-05,-9872785408.0,35.85789936272673,0.3857768347076368,1.0280264659625729,1.028544834319581,-0.059194334,16.801735
11.512759,10.314571380615234,-5.5269237,-274.0625,2.1124211461067904e-05,-7449926144.0,35.84361843730128,0.3545897856111747,1.02795304951629,1.0285598541827912,-0.04663886,16.6626
11.139434,10.556644439697266,-7.3264413,-627.1875,3.00130405042408e-05,-8265919488.0,35.83802389297683,0.3286323226479902,1.02792619447398,1.0285681098065478,-0.04852738,15.646235
11.255909,11.262003898620604,-6.964645,129.984375,1.3912279386332794e-05,-7954483200.0,35.85079010758905,0.3622327478243884,1.0279540996241376,1.0285641403908423,-0.03921085,16.675985
10.575182,10.072417259216309,-8.56878,-236.71875,1.0041931684961267e-06,-8603131904.0,35.86992521064226,0.4395568713259763,1.027980729331815,1.0285513687641064,-0.05239813,16.530361
11.349673,11.035504341125488,-7.548528,378.421875,1.3613643320952912e-05,-9080471552.0,35.847676752765665,0.4209785816864008,1.028072209377599,1.0285669684410097,-0.060989022,16.06177
10.899117,10.27678108215332,-6.749727,461.8984375,2.345503228581824e-05,-9035224064.0,35.831544930312674,0.3347308899868342,1.028105534431411,1.0285906459422822,-0.04960472,16.7687
11.032483,10.073744773864746,-5.4349055,38.3359375,3.025824831242012e-05,-9100820480.0,35.83054553877167,0.3057669493413888,1.0281485522665628,1.0286152867560692,-0.0360007,15.53289
12.973317,11.35638427734375,-6.041101,171.2734375,2.9845935072382103e-05,-9246612480.0,35.83657846771161,0.3039172236531253,1.028059613413927,1.0286219178362097,-0.04702671,16.658808
10.485895,10.237244606018066,-6.931837,138.3125,2.714672775423676e-05,-7922350080.0,35.84667823850646,0.2986943457226134,1.0280841092268629,1.0286238941740482,-0.04937236,17.321014
10.8825865,10.50414752960205,-6.7405853,261.578125,2.76037220204491e-05,-8455101440.0,35.85237474466171,0.2961823069283513,1.0280728609096714,1.0286295652389523,-0.061540596,17.708591
11.175731,10.221455574035645,-7.456135,-451.0625,3.313510081167819e-05,-9352821760.0,35.8557286915545,0.3044314011238114,1.0280931495069487,1.0286395143955311,-0.066306725,17.699127
11.825175,10.61715602874756,-5.543688,37.171875,2.9006816867954385e-05,-9451628544.0,35.86196797885944,0.3000506824960591,1.0281106827220297,1.028645945356247,-0.05090373,19.005255
11.43034,11.203455924987791,-5.958492,222.8828125,2.5312456735555888e-05,-6667492352.0,35.876017863744295,0.30957837442811,1.028073711123893,1.0286334862100317,-0.055361822,19.557787
11.936112,10.292769432067873,-4.53779,435.3125,2.721490844087255e-05,-5841494528.0,35.876986264566426,0.2943938601561904,1.02814593547728,1.0286427977237296,-0.026245615,18.65904
12.692626,11.835043907165527,-7.2999268,147.0546875,3.100574237760919e-05,-6612438016.0,35.8861083885804,0.303498498533879,1.028161123516114,1.0286582994968334,-0.05149973,19.302458
11.936798,11.34239673614502,-5.5584965,872.1640625,2.7589410008259453e-05,-9432253440.0,35.91096608952959,0.2969704541316789,1.0281048431629087,1.0286587124175213,-0.03686925,20.098642
13.444309,11.532450675964355,-7.4332633,-266.703125,3.264998828640957e-05,-10039816192.0,35.920643720207906,0.312574885723504,1.028123459195703,1.0286571652331251,-0.040238287,19.969477
13.333018,11.922321319580078,-6.335853,-19.7421875,2.6821496114243453e-05,-8442949120.0,35.92221564162301,0.3182152452049725,1.0281569967424966,1.028675592199285,-0.050437033,20.352173
12.163007,11.519856452941896,-6.0403056,37.15625,3.505747924182151e-05,-8518422528.0,35.92850963582672,0.3061135994390719,1.0281580681723308,1.0286867238105613,-0.049261644,19.159277
12.8395815,12.069374084472656,-6.182672,480.2421875,2.871070265879068e-05,-8179628544.0,35.936483407821456,0.3076926631412675,1.028147833618691,1.0286888452286416,-0.051172838,19.186182
13.148213,12.817646980285645,-4.79332,869.5859375,2.8605153925077265e-05,-6549233152.0,35.93492167864659,0.2981558674300117,1.0281999976169771,1.028705436879016,-0.04246354,20.13772
11.462474,11.521560668945312,-7.1664033,57.7421875,2.9886262366059967e-05,-8417161216.0,35.9422765234028,0.2861885052180506,1.0282283713662528,1.028708009770576,-0.0636699,20.580421
13.128974,11.885383605957031,-7.0028896,368.03125,3.302843123166915e-05,-10053078016.0,35.94248957473794,0.2844632289766298,1.0282197010710956,1.0287111366048771,-0.053509686,20.015945
14.197315,13.565513610839844,-4.501085,687.0546875,3.0311125256107324e-05,-6619971584.0,35.94168835031278,0.282473979125099,1.028235310461463,1.0287134421632644,-0.046119176,20.514374
13.213262,12.280591011047363,-5.7372365,318.671875,3.1223289273871616e-05,-10080487424.0,35.94912016915413,0.2945315520596188,1.0282013687661025,1.0287099046910062,-0.042893197,21.497126
13.315426,11.826446533203123,-7.1605244,509.140625,2.898602141540856e-05,-11897823232.0,35.95705528160706,0.2987107014095969,1.0281497746463713,1.0287118018941677,-0.059202254,21.304174
12.780648,12.176139831542969,-5.941437,671.8125,2.780496414364958e-05,-8612370432.0,35.965358655274066,0.304136977404676,1.0282026742532002,1.0287187609266728,-0.052572273,21.622107
13.442177,12.8794584274292,-5.414356,937.5390625,2.474746172970143e-05,-11212803072.0,35.97922718925378,0.300170058248812,1.0282190946059495,1.0287246635619631,-0.041219506,22.936165
12.985784,12.30102825164795,-5.9704514,1070.9140625,2.722318905638652e-05,-9628288000.0,35.98690669727572,0.3050235205738592,1.0282211320671608,1.0287282948798322,-0.046468243,21.895666
14.776816,13.12578296661377,-5.4448113,171.1875,2.811655726407533e-05,-9758722048.0,35.98703915697043,0.3233310069886326,1.0282450882884544,1.0287366075718656,-0.05228459,21.929605
15.701302,13.416539192199709,-3.4224434,52.875,3.007785922330505e-05,-8140501504.0,35.989599755260066,0.3122918616487323,1.0282743602264215,1.0287522944998233,-0.028613064,20.725172
15.307525,13.909737586975098,-5.499991,-387.0859375,3.492150969196916e-05,-8509868544.0,35.9901122948304,0.2955737258858348,1.0281734628890589,1.0287550550826052,-0.040629566,20.783617
14.582283,14.226024627685549,-5.965524,80.203125,3.201577748449274e-05,-7009276416.0,35.984340677581706,0.3015354320832006,1.0281563653209345,1.028748469910723,-0.048632964,21.819588
13.930466,12.873061180114746,-7.3552914,348.75,2.614846359526245e-05,-9567214592.0,35.981328239736634,0.3317638182469598,1.028176623631299,1.0287348572244035,-0.05558298,21.775604
13.549184,13.83661937713623,-6.470648,304.8203125,2.9282275026260966e-05,-7412277248.0,35.98057669508981,0.3182791433164229,1.0282027781978855,1.028722366119953,-0.054075595,21.273363
14.641351,13.252033233642578,-6.282191,505.5859375,2.792403279373641e-05,-9384199168.0,35.98549376100841,0.2896532552576172,1.028244642949686,1.0287239957363048,-0.053714514,22.046144
14.340337,13.284340858459473,-5.151444,528.0390625,3.075917476763025e-05,-11144944640.0,35.989880860005854,0.2983435945641463,1.0281681537143583,1.0287124953371414,-0.04262359,22.419724
14.008289,12.350982666015623,-2.9408276,620.734375,3.009424636126781e-05,-7050614784.0,35.998742263754515,0.2815058247027313,1.028195461122001,1.0287031455242888,-0.03735453,22.638288
14.366837,13.540008544921877,-8.076415,626.65625,3.43188925328834e-05,-7211766784.0,35.99579419276511,0.2704720431255946,1.028224515963376,1.028708289785588,-0.06053198,23.468134
14.400909,14.311786651611328,-5.9213657,226.90625,3.553910667935232e-05,-7767060480.0,36.00208313027709,0.2618786110967856,1.0282180587935257,1.028702792969156,-0.030610042,23.506042
15.598637,13.506355285644531,-7.7127233,886.8046875,3.961056324141759e-05,-8750730240.0,36.00394074984607,0.2326924113770185,1.0281408431568766,1.028704486501978,-0.04953383,23.561821
14.502038,14.635405540466309,-4.398186,238.84375,3.84401420502397e-05,-8173040128.0,36.01185828709171,0.236219031436655,1.028172923539712,1.0286984271191535,-0.03509205,21.958557
14.669278,13.742149353027344,-6.300846,232.484375,3.457750840207649e-05,-7694360064.0,36.008676612716,0.2417363193145941,1.0282305973332102,1.028703264987215,-0.043523993,22.206938
15.981666,14.166020393371582,-6.2807446,403.125,3.138911374029e-05,-9506107392.0,36.01590909144675,0.2345557508110414,1.0282412479078866,1.028710487801978,-0.04493321,20.602983
14.534005,13.24278163909912,-7.727358,612.1953125,3.3324667004275097e-05,-8997767168.0,36.02227779260286,0.2335472427649372,1.028235574321049,1.0287233251206418,-0.06289646,20.470285
14.81021,14.392508506774902,-5.8018227,705.8828125,4.062989552544493e-05,-7809500672.0,36.02961056731468,0.2462892121096183,1.0281710515661937,1.0287124083397237,-0.050468124,19.134985
15.870853,14.036911964416504,-4.2235036,-21.90625,3.442655682160532e-05,-8070415360.0,36.033303903978926,0.2810944854107415,1.0281951090669244,1.028720359092063,-0.029394954,20.978556
15.440796,14.401294708251951,-5.5004363,-782.5859375,4.368929495889864e-05,-8911197184.0,36.03445230528366,0.2576825962501827,1.0282003283500671,1.028730402855163,-0.033732455,20.396307
16.000624,13.623931884765623,-8.800796,-29.125,3.2632550031515284e-05,-8155161088.0,36.03749419614018,0.2553580161296061,1.0282255910276397,1.028740050944876,-0.060301933,19.358732
15.460141,14.337206840515137,-5.640405,362.6015625,3.824876921464138e-05,-7747038720.0,36.03974553780962,0.2359661431280782,1.0281766665175678,1.0287369033123583,-0.04842282,19.412119
14.99517,15.47607135772705,-7.138307,-85.0625,3.521445709832011e-05,-8593461248.0,36.03678522430341,0.2326219186681757,1.0282237161465777,1.0287417249476656,-0.055381365,19.69082
16.22798,15.00119400024414,-6.3195186,696.84375,3.711659539180731e-05,-8649765888.0,36.033136500868686,0.2432918084980807,1.0282655552150757,1.028743169916437,-0.03372403,19.287912
14.822007,14.352421760559082,-6.2334275,67.1875,3.686136759166989e-05,-9264640000.0,36.02664989895291,0.2509291236204125,1.0282231893965867,1.0287347585596938,-0.033981025,20.527807
13.822444,13.538688659667969,-6.9995694,205.5625,3.671467520873177e-05,-8724306944.0,36.02650620216547,0.2704522069115438,1.0281906782127008,1.0287336486451168,-0.04251064,21.066519
15.108321,14.798022270202637,-4.140398,676.765625,3.5110613839428595e-05,-8463729664.0,36.03170647239192,0.255705264851635,1.028171620960158,1.028729043869262,-0.038196143,21.20127
15.183593,13.329856872558594,-7.214498,638.0625,3.224588353466714e-05,-10022345728.0,36.0334376056681,0.2588866783469307,1.0282101636010457,1.028737937643173,-0.04393287,21.602636
16.140978,14.661465644836426,-4.4765124,957.2734375,3.1452423418079295e-05,-8587811840.0,36.03976905684755,0.2535068429263582,1.0282253749002286,1.0287492201683368,-0.037012346,21.41578
15.404206,13.755870819091797,-6.1435885,288.5078125,3.70907968350494e-05,-8748368896.0,36.03883540229896,0.2750761332895087,1.028194027945278,1.028751199549817,-0.048565794,20.697407
16.029593,15.289311408996582,-5.0939403,610.125,3.945485032542544e-05,-9077723136.0,36.03879342091484,0.2714839812189353,1.02816854162914,1.0287506981098906,-0.043626238,20.926607
15.377959,15.607086181640623,-5.809651,112.6953125,3.3398986426161824e-05,-11428734976.0,36.03690016793343,0.2766233197635853,1.0282230084019948,1.0287444251648925,-0.034814734,20.785532
16.60737,14.933465003967283,-5.763984,-16.890625,3.270245422084665e-05,-11300488192.0,36.03508208518805,0.2838994265725627,1.028283110479029,1.028757678194249,-0.046145078,21.549791
15.818481,14.96468448638916,-5.4564137,-204.28125,4.0268889349899085e-05,-8396062720.0,36.031351853402704,0.2672003984406403,1.02827064026662,1.0287615060806274,-0.032359432,21.06583
15.802142,14.760659217834473,-7.847704,989.0234375,3.422820268087589e-05,-9525036032.0,36.02966185380014,0.2533469852662951,1.0282364635448145,1.0287625274759655,-0.062291794,20.64243
15.235546,15.410740852355955,-3.0818021,448.4453125,3.377388228927037e-05,-10813436928.0,36.03078167937522,0.2785702904535838,1.0282397800829353,1.0287506230334018,-0.020331992,19.889343
15.721211,15.07044506072998,-6.2500553,846.328125,3.544655872496101e-05,-9921243136.0,36.02596541214975,0.2856949364641651,1.0281890541072782,1.028749598594422,-0.03744869,21.014837
16.304035,14.722332954406738,-7.3589454,65.9609375,3.1168715749012566e-05,-10955681792.0,36.026753654775696,0.2958923367605415,1.0281842808897903,1.0287410713256673,-0.04192814,20.324354
17.714352,15.39772891998291,-6.782144,-14.578125,3.79274450621605e-05,-11143811072.0,36.021829314318126,0.2785309287128896,1.028203645130483,1.0287530802665872,-0.04755266,20.912144
15.634902,15.02934741973877,-8.676892,802.453125,2.762837894012044e-05,-8962471936.0,36.02134717404072,0.2969023684977354,1.0281643976525563,1.02873839089211,-0.059006162,20.308805
16.345842,15.81084156036377,-6.3753757,278.21875,2.904871993092417e-05,-8379002880.0,36.01743241736439,0.3046733582133161,1.0282418303857974,1.0287352239831966,-0.04488696,20.059948
15.982364,15.612740516662598,-5.659069,524.6015625,3.662745359294099e-05,-8976995328.0,36.0130641947113,0.2687090529876157,1.0282214051339684,1.0287359374634764,-0.044022143,19.843735
15.372069,15.774821281433104,-6.3902707,643.8671875,3.135705190337741e-05,-8889546752.0,36.01285035480824,0.2714235263277975,1.0282553143617583,1.0287323013265082,-0.049459442,20.573229
16.28765,14.743453025817873,-6.507403,-33.640625,4.020661404726804e-05,-11119389696.0,36.002140656306146,0.2587934610037301,1.0282348929866545,1.0287304462270537,-0.0415449,20.642656
