AABW,NAO,SFWF,N_SALT,SALT_500m,ICEFRAC,PD_0m,PD_200m,TAUX,AMOC
-10.372657,132.0078125,-9.814115178820902e-06,-8292548608.0,36.01792493716691,0.6329098251565787,1.0275189052752365,1.0283678927320117,-0.05593947,6.847542
-7.3674064,-93.6015625,-1.1341521277649623e-05,-7038264320.0,36.01785924945999,0.6281917504074954,1.0275413553889206,1.0283601844564396,-0.033365533,6.9933696
-9.254615,154.546875,-8.080173890369323e-06,-5482766848.0,36.01865236149278,0.6203068779674746,1.0275706985617072,1.0283563055890672,-0.05111399,6.740296
-9.267565,263.296875,-4.543458066013788e-06,-8351321600.0,36.01725902113804,0.5687731175021327,1.0276305447749006,1.0283518428498126,-0.046669193,5.9755826
-11.851804,546.5390625,-1.042128609809402e-05,-7336178176.0,36.02048701402137,0.5875718731446492,1.027635237065757,1.0283539802470103,-0.06717256,6.695845
-10.802997,-250.0078125,-1.3360976962811664e-05,-8773934080.0,36.0244562213119,0.6139160467985979,1.0276693091159914,1.0283630530884926,-0.05223564,6.0493317
-8.916247,-391.6640625,-8.349933322563405e-06,-8809534464.0,36.0273358051783,0.6341582410138168,1.0277379666402089,1.0283887216385377,-0.04808946,6.9550953
-8.617919,-31.203125,-1.0689905039230817e-05,-8688238592.0,36.02437030683808,0.6320589875407071,1.0276386592446305,1.028405453296418,-0.033128805,7.085396
-7.2470183,87.6875,-7.372304344130816e-06,-9084123136.0,36.01884832061847,0.6575555255846363,1.0275877052690925,1.028398305304507,-0.036651306,6.4029484
-9.601421,-362.828125,-8.463975894054472e-06,-9084204032.0,36.01220491197374,0.6245974591123135,1.0274765428488817,1.0283811378986278,-0.041901916,6.9316654
-11.76286,-177.7265625,-1.0421507235702695e-05,-8426249728.0,36.008142239671656,0.6169924824959404,1.027505754939909,1.0283692314269697,-0.07090437,6.7252526
-9.689805,-411.1875,-9.940304045974095e-06,-7631464448.0,36.00704264086346,0.6380597923871392,1.0275361009729589,1.028371887765032,-0.04614848,7.6637216
-11.829063,-140.9765625,-1.3425868949114624e-05,-6322857472.0,36.00745377060055,0.6405308800797987,1.0275543327254009,1.028372564214341,-0.06810102,7.2855587
-10.14909,-308.2265625,-7.457548960876539e-06,-6798585344.0,36.00513240410068,0.6206769825039373,1.0275196937041553,1.0283693668690133,-0.067816466,6.9744115
-8.949126,28.2109375,-1.5598695194676577e-05,-5808767488.0,36.003953297932945,0.6508741279461295,1.027590651822284,1.0283707344785649,-0.051497445,7.1829147
-7.1664224,-180.6953125,-8.864812788498681e-06,-6921875456.0,36.00367151304733,0.6277008058823412,1.0275949624980367,1.028372580193459,-0.038482428,7.121168
-8.830832,-235.28125,-8.475970429009617e-06,-8523948032.0,36.003478313909326,0.6102972692363741,1.0275696731679809,1.0283788604939237,-0.048908956,6.761427
-10.202407,-10.171875,-1.0144630282684767e-05,-8422878208.0,36.00511661302828,0.6405645280926061,1.0275456088829815,1.0283826493202373,-0.04548994,7.3653064
-10.533786,-402.2734375,-1.0553268756522324e-05,-7749660160.0,36.008334640384646,0.6313053694423919,1.027513603369395,1.0283803711546229,-0.048383303,7.84094
-8.442452,-368.0,-6.684807906488461e-06,-10286197760.0,36.007819577396994,0.6156530066721947,1.0275099667591778,1.0283771979047898,-0.051191375,7.186152
-9.025741,288.8359375,-1.279258138565908e-05,-7271271424.0,36.00825899700786,0.6165132339889775,1.0275016928591378,1.0283771613810926,-0.040888496,6.9122863
-9.544339,154.5,-8.449224570350827e-06,-9345059840.0,36.00981419092617,0.6140196802183103,1.0274648787529488,1.0283674311130604,-0.05948557,6.49222
-9.309386,-71.9609375,-1.048955850647474e-05,-8701011968.0,36.01096133052225,0.6297298874196713,1.0275077807709454,1.0283573495580796,-0.050912686,7.4376597
-9.272735,143.59375,-9.31655155726278e-06,-7241945088.0,36.013667468876804,0.5952386815776359,1.0275605257933702,1.0283539977479488,-0.060634732,8.271806
-6.2089076,-26.046875,-1.2351812660167356e-05,-6695488000.0,36.01689585604409,0.5953576212553647,1.0276412161869732,1.0283499108984115,-0.033855967,7.662893
-9.265922,-159.7890625,-1.043281263289202e-05,-5800872960.0,36.0250797222443,0.6159291521186484,1.0277529707769069,1.0283748865127564,-0.050373204,6.507216
-11.068679,-334.453125,-5.721347580535351e-06,-9519269888.0,36.024361041165136,0.5869271330254074,1.027728243571956,1.0283982183070892,-0.05584269,6.3809986
-9.467613,-57.8828125,-9.353725618430854e-06,-7569803776.0,36.016881208395155,0.6024629845208741,1.0277425426293194,1.0284067653595133,-0.050736777,5.3842607
-9.059626,23.90625,-5.190787442717168e-06,-9031119872.0,36.00983978981196,0.6152050001789272,1.0277062642380477,1.028410770791642,-0.050859526,5.859097
-8.296922,182.4921875,-1.0071191666356611e-05,-8990690304.0,36.00634619739937,0.6326579063182484,1.0276816816833931,1.028405757153288,-0.04900463,6.4639287
-10.306515,-352.25,-9.307762358999275e-06,-7364815360.0,36.003785214682885,0.624446484433065,1.0276084973560116,1.0283958577095194,-0.056213968,6.828144
-8.086352,-214.0703125,-6.9525985263305725e-06,-7906322944.0,36.00496488270525,0.6212055003622178,1.0276150708276082,1.0283970634988011,-0.03551554,8.1503725
-10.076209,-50.4921875,-1.0279471599467366e-05,-8859353088.0,36.00535569696155,0.6019461522755591,1.0275797739746124,1.0283959439460268,-0.045602106,8.512568
-9.665765,-179.3046875,-8.800021796321162e-06,-5219098624.0,36.00536123665112,0.5979507411878634,1.027593551612482,1.028391659259796,-0.053248968,8.537818
-8.51454,-384.3125,-1.0571612301171245e-05,-6386738176.0,36.008028242323135,0.6029408293276598,1.027652320580754,1.0283940561274263,-0.047897745,7.7332644
-8.456971,157.0703125,-8.990671187921008e-06,-6491880448.0,36.00754167620834,0.6212642562641122,1.0276625059484463,1.0283955974781769,-0.046557233,7.8884277
-7.2224483,-103.0546875,-1.2627016891035469e-05,-8057202688.0,36.00407456982043,0.6222987345748455,1.0276531063444243,1.0283901414972672,-0.046032324,8.319657
-8.184379,-236.53125,-7.833216069787626e-06,-8506288640.0,36.00086662627622,0.6198901111147279,1.0276330190945446,1.0283863828537312,-0.047233377,8.788428
-8.983642,-246.1328125,-9.31682268565984e-06,-8938431488.0,36.000425659100834,0.6160119816443815,1.0276315103216869,1.0283914380885184,-0.043887097,8.112723
-11.257706,-218.4140625,-7.653570339976208e-06,-7911166976.0,36.000725324763806,0.6128291296815102,1.0276144539437644,1.028397834047358,-0.061631434,7.8543262
-7.8538284,-493.2890625,-1.0483725232359868e-05,-7962641920.0,35.99822497306252,0.6192192889035747,1.0276256719740426,1.0283938461161677,-0.03911215,8.119969
-7.0471916,135.8671875,-5.620857475896738e-06,-8162549760.0,35.99903129360781,0.5809677896734987,1.0276433784302657,1.0283926025350043,-0.036762707,8.283128
-8.42764,-188.3828125,-6.711531970269356e-06,-6117436928.0,35.99201746504436,0.5505372700402708,1.0275793896942604,1.0283792513482115,-0.034119964,8.15506
-10.82517,-23.4375,-1.0524182101414358e-05,-7542429696.0,35.99795299599029,0.6090841113685505,1.0276515328787206,1.0283861827343068,-0.044101052,8.04425
-11.888047,-295.328125,-6.202376741533952e-06,-6837255680.0,36.003061260055816,0.5955927763376773,1.027640229802791,1.028388852768756,-0.0455595,9.291498
-10.682952,250.9375,-8.407939937258356e-06,-9104896000.0,36.0044718207623,0.6029184002733624,1.0276567577346554,1.0283906979763762,-0.054603156,7.805464
-9.367578,538.1328125,-2.7061312385958875e-06,-5321819648.0,36.00641640951467,0.55917231231615,1.0276438152886989,1.0283920917105167,-0.046280272,8.297002
-11.568096,-6.953125,-1.2678174449004858e-05,-10132211712.0,36.00923207995196,0.5853373841897943,1.0277152073577167,1.028389870866816,-0.061647806,7.4419117
-5.9985785,-23.21875,-7.7794838070353e-06,-8184783872.0,36.008727534488806,0.5788946339489485,1.0277072285733573,1.0283913013782906,-0.029820982,7.5367055
-10.694294,104.7109375,-8.435287045462892e-06,-8836730880.0,36.01114483027495,0.5942907515388166,1.027731747646642,1.0284065657473624,-0.054473,7.4366302
-8.744431,-116.0546875,-9.49868207771122e-06,-8135023104.0,36.009703308420896,0.6084130124278696,1.0277174212099092,1.0284073078885991,-0.052491877,7.627415
-10.644966,-109.8828125,-1.0922332318677926e-05,-8744501248.0,36.00975577775822,0.6215852751502098,1.027752922802437,1.0284143376857675,-0.06038308,7.302761
-8.221431,-169.0703125,-4.952434186452176e-06,-7083810304.0,36.00290455189786,0.6228595191641944,1.0277053062024155,1.0284201731073097,-0.044561904,7.2156444
-9.025491,55.078125,-7.746320577749966e-06,-7095096320.0,35.989670598229694,0.5919547747204584,1.0276671984815986,1.0284169937701937,-0.047105193,7.3202477
-7.5365376,4.15625,-9.957802331851278e-06,-5946569728.0,35.98389474242849,0.6098543451947384,1.0276511813082343,1.0284141134708489,-0.037187696,7.2791934
-10.043578,-271.265625,-8.263924474021497e-06,-5956335616.0,35.98179190781073,0.6132065924745499,1.0276882728425467,1.0284115365211,-0.055275574,7.6025033
-9.791719,121.7265625,-7.008559051133608e-06,-4009585408.0,35.98425748366718,0.6087235536324442,1.027682702715804,1.0284144845414669,-0.049241316,7.3800206
-10.085613,219.8125,-6.991510615559775e-06,-7534627328.0,35.98416043067164,0.5781788723864641,1.027589986237084,1.028406747858575,-0.04666343,7.392101
-9.391814,-360.03125,-1.4882323183122703e-05,-6629501952.0,35.985635821517434,0.6090137820046948,1.0276835626218377,1.0284019799942663,-0.036802813,8.804626
-7.9989567,64.75,-6.298776277230276e-06,-8125497344.0,35.99053311409568,0.6333971924753617,1.027676547445902,1.0284122304713472,-0.04500714,8.9729395
-9.389983,-325.1875,-1.1311108308617568e-05,-8301559296.0,35.99078876781217,0.6270213005488282,1.0276662290580874,1.0284062773623366,-0.04999663,8.675635
-9.262437,120.171875,-8.864389640384121e-06,-5801082368.0,35.99179642945913,0.6133813645883492,1.027700247318764,1.0284033861566098,-0.045799986,8.42669
-10.415211,401.4921875,-6.196030056741515e-06,-8337090048.0,35.987803387703515,0.6004918292910588,1.0276704357891548,1.0283972415518254,-0.05067192,8.087998
-8.067654,-408.0625,-8.513025597097578e-06,-7316801536.0,35.987728444180746,0.6101859027166938,1.027657283515465,1.0283976554870606,-0.052168228,7.921413
-10.2895155,64.3828125,-7.415528700773993e-06,-8856951808.0,35.9908640859047,0.6276192289587925,1.0277129990783165,1.0284051474104536,-0.059666302,8.701378
-8.357853,-262.6171875,-1.2852822304672828e-05,-9571991552.0,35.99201914075117,0.6184043208625857,1.0277034044265747,1.0284096357670236,-0.03831219,7.876097
-6.7569995,-236.90625,-1.047418120315381e-05,-8648768512.0,35.99421391253016,0.6337998651694458,1.027711654097084,1.0284155914124022,-0.037251826,7.232799
-8.672099,-398.703125,-1.0374011381869235e-05,-8022006784.0,35.993247808412065,0.6323664676438057,1.0277303573561878,1.0284233707062742,-0.052347846,7.5187745
-8.317524,-632.84375,-7.308199911745151e-06,-8553901056.0,35.99111882291099,0.6326095022025887,1.0277457045830365,1.0284338882628907,-0.044507742,7.513094
-7.5321336,-0.9609375,-5.408028511009604e-06,-6971049984.0,35.98594918854785,0.6077409327505544,1.027659028526244,1.0284355683529631,-0.04592171,7.528603
-8.549638,56.21875,-9.371668969498248e-06,-7511004160.0,35.98477436036102,0.6240745474745685,1.027646416571082,1.028423247438796,-0.05744155,8.244094
-9.214809,-190.234375,-5.8134866897376935e-06,-8511138816.0,35.98400404779794,0.5897053631560993,1.027606885849945,1.028405882957134,-0.04803492,8.962562
-8.82377,-433.2578125,-1.019754378277035e-05,-6166142976.0,35.98530431742508,0.6204490415384498,1.027598463422884,1.0284006973530384,-0.046541996,9.146259
-10.121078,268.4375,-8.608203136900538e-06,-8852308992.0,35.9901799243858,0.622190909458368,1.027595870620836,1.028397748825398,-0.054481346,8.37321
-8.402854,-21.5234375,-1.445522599382567e-05,-9099133952.0,35.9944787432057,0.6245580356244318,1.0276100141246145,1.0283907864956146,-0.056608036,9.263635
-8.762486,744.625,-9.460965211441466e-06,-8646887424.0,36.001181698584745,0.6292853676538167,1.027640453925947,1.0283971918390151,-0.044935763,8.860343
-7.359261,65.25,-1.110970245585128e-05,-9912590336.0,36.0087574704981,0.5997006127460432,1.0277176770737502,1.028398112794186,-0.042357795,7.03976
-8.791513,-272.0078125,-9.972566435012632e-06,-8060789248.0,36.01420906717463,0.6221339859063543,1.0278122919361763,1.0284163429382,-0.059015494,7.0163
-8.560699,-161.3046875,-7.619154725469827e-06,-8165168128.0,36.01118121282691,0.6170397531956647,1.0278229129508258,1.028442229869518,-0.05066262,5.4393067
-7.4879794,-230.96875,-9.685382092855566e-06,-8107980800.0,36.00151909722222,0.6374444382139094,1.027851302449296,1.0284497296556514,-0.04553855,5.7996235
-7.18165,-358.0625,-5.125680434291249e-06,-8264306688.0,35.99861703917038,0.632206388744938,1.0277929640397794,1.0284565357451745,-0.04693653,6.3129997
-10.332227,-140.78125,-6.3949579072980985e-06,-7015779840.0,35.99407856470547,0.6280696466425676,1.0277620282599595,1.0284578049436528,-0.06034915,6.645273
-9.442776,128.421875,-5.9436688093440735e-06,-8360934912.0,35.99412287236492,0.6305966371589117,1.0276667432087223,1.0284466748541974,-0.059372768,6.7157865
-7.513698,-335.359375,-8.421731507689662e-06,-8568546816.0,35.99434857035792,0.5845676237659063,1.0276032046573915,1.0284213124437536,-0.04953422,8.1693535
-7.789437,61.6015625,-5.741898904823595e-06,-6917685248.0,35.99969821506076,0.5995919814619507,1.027664992625151,1.0284161965897742,-0.03780924,8.46564
-10.153939,-414.6796875,-1.1160608119506093e-05,-7415132672.0,36.00491037294846,0.6144468755416407,1.0277135263128978,1.0284137855184838,-0.04002141,9.427764
-10.094933,-182.953125,-3.43976881264347e-06,-8218057216.0,36.00382315465646,0.5906052842783538,1.0276103717524832,1.0284096499706836,-0.054618265,9.512813
-10.504755,-403.59375,-7.378549991313629e-06,-7655249920.0,36.001606697259945,0.6067544751695095,1.02762038097149,1.028405590767556,-0.061521333,10.083891
-9.692432,-230.765625,-9.505774321959294e-06,-6402728448.0,36.00305860849622,0.6045797903304143,1.0276266115952313,1.0284028722884808,-0.0582077,9.923591
-7.599087,-240.5625,-1.079506032859734e-05,-6706513920.0,36.0042777147712,0.6384171240655027,1.0276615874069492,1.0283993190907417,-0.04466688,8.936824
-10.391049,-52.5,-5.900546398036538e-06,-6504667136.0,36.004471130765374,0.6080581915236204,1.0276340975509426,1.0283991382477131,-0.0532624,8.960972
-7.884112,-183.3828125,-1.2557892952404644e-05,-7058046976.0,36.00429026285807,0.644777533846233,1.02766789701896,1.0283984506383854,-0.045386914,9.252729
-5.1373515,23.3984375,-1.07955459621551e-05,-6121108992.0,36.00654160452751,0.6347473135732192,1.0277149260528688,1.028406045538314,-0.03539823,8.264239
-10.360573,-150.5546875,-8.805056830128705e-06,-6550289920.0,36.0078721945908,0.6198430883287074,1.0277425753391856,1.0284159180965828,-0.04825165,8.872474
-10.261282,-50.34375,-3.808632666785623e-06,-8919724032.0,36.00830383695065,0.6143931625829282,1.0276775219576146,1.0284267202336737,-0.06814468,7.6875978
-8.857852,-541.453125,-5.348626675584376e-06,-7448503808.0,36.00441919371139,0.593579078333884,1.0276684051122122,1.0284257252165612,-0.042643443,8.837712
-9.980198,-181.890625,-4.229088679031727e-06,-7199328768.0,36.00380411074143,0.589449311487139,1.0276355879093573,1.0284272708791369,-0.057543106,8.182975
-8.532584,50.0703125,-9.309207524504158e-06,-7999823872.0,36.004397232095094,0.610598380844749,1.0275738115717723,1.028411941325411,-0.05030271,8.505242
-8.6306305,57.7734375,-7.923044287201292e-06,-7282783232.0,36.00561982778308,0.5964122363614782,1.0275769110133008,1.028396169175493,-0.06807165,9.125352
-7.529713,-25.8046875,-9.464641196247987e-06,-7278235648.0,36.0057663239866,0.5871363166982823,1.0276204022934767,1.0283930197675175,-0.04964774,9.191494
-8.241604,-578.625,-1.0822745583846455e-06,-6405838848.0,36.00845953968452,0.5873037175551872,1.0276378855957249,1.0283985016193795,-0.045311466,9.9477215
-8.675388,-371.0390625,-1.2754814664775664e-05,-7427337216.0,36.01299878300314,0.6266428206702889,1.0276472878649952,1.0284054314836544,-0.048121877,8.770967
-7.906378,-103.5234375,-7.994415269481732e-06,-7952891904.0,36.01437407500984,0.5838653431910643,1.027612642059481,1.0284052034641833,-0.056365773,7.575085
-8.576973,-153.1171875,-8.597203355023858e-06,-8166635520.0,36.01517438272481,0.6192056811996736,1.0276529684783966,1.028407378145989,-0.06030322,8.169342
-7.96427,-330.78125,-1.0811170395992167e-05,-7522397184.0,36.016233261857536,0.6353847985525741,1.0277027848774825,1.02841446298234,-0.037789356,8.657939
-5.825807,83.140625,-6.732030980830627e-06,-10017326080.0,36.01692511191356,0.6004121956763507,1.0276504592682287,1.0284208594484532,-0.026921282,8.448344
-8.200088,-272.2109375,-7.82353243070461e-06,-8580811776.0,36.01373518714609,0.5841652959989005,1.027594631038061,1.0284027292373332,-0.047281582,9.472175
-9.068734,11.296875,-7.568090781747775e-06,-8300943360.0,36.01507076490141,0.5937006874282815,1.0275942310085142,1.0284013337277351,-0.04254497,9.630668
-9.902835,-208.296875,-9.736096762796988e-06,-7966252032.0,36.01769866746218,0.5980935540865175,1.0276368165888436,1.0283941720394378,-0.048894446,9.189469
-9.920553,-188.828125,-1.417098093151973e-05,-10261925888.0,36.020494810986584,0.641884753701864,1.027709656372303,1.0283980090567406,-0.055535324,7.98931
-7.7734313,-51.8125,-6.502055706386126e-06,-9419289600.0,36.023926904959275,0.617511387897442,1.0276875975655346,1.028411301653436,-0.04553824,8.46601
-7.606877,-381.7734375,-8.592664051375445e-06,-8322951680.0,36.02323263005693,0.6217864594242807,1.0276859182167828,1.028411639751272,-0.0357552,7.9092903
-5.9933944,64.953125,-6.438320226886771e-06,-8633705472.0,36.02171053627665,0.604890426676017,1.0276845797775238,1.0284153882493363,-0.02655534,7.904884
-11.666247,481.4609375,-1.0698965856536618e-05,-8056487936.0,36.02082492522799,0.5874754324710617,1.0277205775908338,1.028409127732541,-0.05816091,8.22932
-10.227465,-310.234375,-4.189890096358379e-06,-8269708288.0,36.02183335572866,0.5999980822137635,1.0276896420533097,1.028412162750325,-0.06059666,8.287602
-10.340041,-300.6328125,-5.748756713518494e-06,-8797563904.0,36.02385569727698,0.5940300718411891,1.0276452545228043,1.028419728989297,-0.059055235,8.366939
-8.85653,317.96875,-1.3321372786392736e-05,-6845908480.0,36.02543709136411,0.6375182539668458,1.0277258935498028,1.0284256615537275,-0.04858631,8.367612
-8.948856,-490.859375,-1.0618719232982744e-05,-8819118080.0,36.03051300443112,0.6305920409649843,1.0276784278997562,1.0284292954079648,-0.057020452,8.306664
-9.675081,-215.140625,-8.257187870561246e-06,-7845681152.0,36.028930959775465,0.6268674745460885,1.027681514257338,1.0284223924291895,-0.055320114,8.993436
-7.709207,-309.2578125,-1.0975776143476289e-05,-10036796416.0,36.028047339860784,0.6317185863190389,1.0277059577344878,1.0284214313994062,-0.034472447,9.087345
-9.674721,315.296875,-1.1433855916771233e-06,-6739673088.0,36.02857438908067,0.5736203923418847,1.027623464421528,1.028414765824663,-0.030354239,9.154907
-8.647809,-3.1484375,-9.238876809373466e-06,-8886653952.0,36.022372686893746,0.5765256447102729,1.027610614047787,1.028394942080721,-0.046636913,9.984981
-8.461922,-721.546875,-1.3713421964457617e-05,-8477990912.0,36.01985671169074,0.6321346747433078,1.0277193057827834,1.0283959956879312,-0.04662023,10.108555
-5.5955806,-267.21875,-7.824644489196876e-07,-6516866048.0,36.02135248701702,0.6112926419858317,1.0276404408420003,1.028406981711692,-0.028337253,9.245939
-8.417768,-87.8046875,-1.555196902779505e-06,-8781796352.0,36.01996173907928,0.572775788290528,1.0275242583053867,1.0283976128760806,-0.062300477,7.944267
-8.060681,-62.546875,-1.057435746650929e-05,-8661556224.0,36.019394561609865,0.5886342256732556,1.027573623066026,1.0283849584295397,-0.039976377,8.574204
-8.348947,124.8828125,-5.838646327478544e-06,-9001517056.0,36.020418162185706,0.5756292321827156,1.027614714411216,1.0283823190851415,-0.034020174,8.956084
-8.720672,-237.6015625,-1.0811335888970118e-05,-7856228352.0,36.02624675346591,0.6285656517065945,1.027670746896325,1.0283850885452108,-0.0463254,9.745577
-8.1074705,-478.71875,-8.879981933022727e-06,-8027664384.0,36.03204280646273,0.6267575743537842,1.0277172961855323,1.0283990621566772,-0.045111794,8.743699
-8.170945,150.234375,-7.027044581118391e-06,-9623187456.0,36.03406451715672,0.6160151102261201,1.0276909906689713,1.0284097019662248,-0.039846852,9.34686
-10.801185,-33.3203125,-1.1391541744009344e-05,-9289668608.0,36.03330096656346,0.6202789993033851,1.027658793257504,1.0284063506633678,-0.06263761,9.503838
-9.809266,157.9296875,-8.328241200672437e-06,-6732127232.0,36.03501524420056,0.6272688702398833,1.0277069145586433,1.028403303978291,-0.051092908,8.012821
-9.33056,-330.09375,-7.084485363778096e-06,-8063727616.0,36.03427582378535,0.6081250290111105,1.0277391970157623,1.0284032918037251,-0.05376968,7.975496
-6.4814353,-146.453125,-7.709689834606608e-06,-7841005056.0,36.03488208465182,0.6183284493393634,1.0277068021336222,1.0284129873235175,-0.039619487,7.8482394
-10.319867,-28.5,-6.96915021161761e-06,-7402807808.0,36.03323687570656,0.6011880816580136,1.0276644884086237,1.0284089167067345,-0.044195775,7.7859216
-8.334304,277.46875,-7.588743981122524e-06,-7489509888.0,36.026498888198105,0.5761359663186644,1.0276528967589866,1.028398628184136,-0.050872903,7.9377513
-10.194355,92.9375,-1.2048057742271944e-05,-8546216960.0,36.02338420266637,0.6043989061654429,1.0276969332035963,1.0283975890342223,-0.061770268,8.577403
-7.8777676,260.7109375,-1.1624066761468582e-05,-6754403328.0,36.0237194031708,0.5915523045187001,1.0276951877082263,1.028397728788092,-0.037857812,8.290419
-8.685632,100.15625,-6.549394479294986e-06,-8753184768.0,36.02210130124745,0.5783274942417241,1.027699589729309,1.0284021070662963,-0.037136476,7.82066
-8.850913,-183.8125,-8.300634461992357e-06,-8735142912.0,36.02373111340427,0.5821642342616542,1.0277257697369024,1.0284103370727378,-0.052000556,8.026706
-8.18904,-210.625,-8.167221830260781e-06,-6193439744.0,36.02585548578307,0.5895870405274763,1.027773288449621,1.0284236154657729,-0.0260727,8.449667
-9.972621,37.6640625,-1.0381381596255636e-05,-7045667840.0,36.024387418761734,0.6069950606039735,1.0277553077151136,1.0284319314550847,-0.05847896,8.351998
-10.936458,-36.78125,-6.724653598956306e-06,-9383008256.0,36.01460374541369,0.6056825729101547,1.0277234008157157,1.0284312514548606,-0.056686573,8.265015
-9.435448,-186.8203125,-1.0620567623359363e-05,-7831766528.0,36.00624525084976,0.614957698014526,1.027659269125481,1.0284285552958226,-0.043707762,8.013362
-6.856544,-144.0234375,-1.161391800944373e-05,-9004243968.0,36.00201271116271,0.6185773595273835,1.0277028008689726,1.0284299969673156,-0.03644232,7.6150727
-7.178514,-211.21875,-4.858424289107548e-06,-7631732736.0,35.99796055638513,0.6118828787748498,1.0277050823215548,1.0284289753183409,-0.03884645,7.7171326
-11.005925,-552.046875,-1.03663216771769e-05,-7373550592.0,35.99983235046229,0.626304243050375,1.027659125686661,1.0284282242998164,-0.05216842,8.944011
-8.779867,160.6328125,-7.420771407978223e-06,-4905168384.0,35.99875451612842,0.5907262252130749,1.0276170394769528,1.0284232312060415,-0.050772388,8.353527
-8.211595,-125.703125,-6.258275054013167e-06,-7222110720.0,35.99504202712106,0.5627327338376441,1.027613466832696,1.0284076477618929,-0.044148143,8.080045
-7.948635,-1.03125,-1.2688247704654524e-05,-10195089408.0,35.99626693922728,0.615619101951476,1.0276871791215447,1.0284073086495096,-0.050371096,9.430163
-7.9351063,230.828125,-9.994575167150205e-06,-9379774464.0,35.997178809587346,0.6055739389897402,1.0277396544692965,1.0284075361617069,-0.047089968,9.664862
-10.239062,-65.8984375,-1.1491232247160857e-05,-8354888192.0,35.99820684585769,0.6177972708810557,1.0277323800373852,1.0284077040692594,-0.059499204,9.908065
-7.8318405,-21.6875,-6.789420190428341e-06,-9350728704.0,35.99677640338277,0.6011925646629,1.027703263653003,1.028413175522013,-0.05123382,9.961614
-7.6165786,255.7109375,-5.113034237809196e-06,-7838998528.0,35.99210850520959,0.6021064044756107,1.0276678480753083,1.0284165727331285,-0.041372843,7.80624
-7.7118764,-206.8671875,-6.953902274706316e-06,-6181987840.0,35.9883699047473,0.572892776998439,1.0276247088502093,1.0284153502038185,-0.03385792,7.8755703
-7.5207486,-71.5859375,-6.930446201265029e-06,-8035496960.0,35.99079653520609,0.5799930988232518,1.0277118624710455,1.028423577420255,-0.028243534,8.420039
-8.58007,-426.3046875,-2.257035668303088e-06,-7912073216.0,35.99526796168443,0.574481467400498,1.0276735912008983,1.0284343004226684,-0.03591015,9.865165
-10.86145,-321.609375,-9.707112092422237e-06,-6939597824.0,35.99770025997507,0.6160629418736789,1.0277143588395623,1.0284392919946224,-0.061397083,9.289792
-8.11811,-389.625,-9.355570256824108e-06,-9553300480.0,35.9994967951023,0.6142005282623965,1.0276419314427103,1.0284308327005265,-0.046906147,9.810568
-6.2935233,100.15625,-5.280589576717176e-06,-5969790976.0,35.99597378910666,0.5911115904327744,1.0276000281659567,1.0284178743971155,-0.022544561,8.570369
-11.214982,-241.75,-9.914934706694364e-06,-7610416640.0,35.991273579363366,0.6044928706936238,1.027617309636217,1.0284042601889751,-0.05772497,10.232384
-8.310736,423.3671875,-8.780670472619622e-06,-8968132608.0,35.99399646492891,0.5957973321025444,1.0276085082593005,1.028402868483929,-0.044182777,9.759006
-7.8862634,-385.359375,-1.0170419991784753e-05,-6955037184.0,35.997054639712786,0.6020122387738714,1.0276828490621674,1.0283949940762622,-0.035993125,10.730671
-7.841709,-169.328125,-7.803864252983987e-06,-7604066304.0,36.00358191201853,0.5844404787452125,1.027698716739329,1.0284095398923183,-0.05230798,10.306409
-6.98747,-420.1953125,-1.3187440494465523e-05,-9928310784.0,36.00977844908564,0.6400525650181711,1.0278415825308822,1.0284265551161258,-0.051370144,10.130649
-8.652375,-354.4921875,-6.007155666181676e-06,-8814398464.0,36.01156390483373,0.6220227858624033,1.0278245498978995,1.0284460610531747,-0.057221208,10.506775
-9.14237,45.078125,-8.775997025333277e-06,-9895236608.0,36.00580697466237,0.629592077624693,1.027803885985196,1.0284515880523843,-0.055502634,9.348479
-9.942828,-345.59375,-9.26857657807746e-06,-9568972800.0,35.99807108403484,0.611844754848183,1.0277405257632093,1.0284354684200692,-0.05548949,9.625167
-9.343625,232.78125,-7.981327278196589e-06,-10903357440.0,35.996530173052804,0.6135566072383275,1.027763630074214,1.0284293844344767,-0.06369168,9.341771
-7.265592,170.46875,-6.045157793971346e-06,-6957853696.0,35.99816000492382,0.5999037022769093,1.0277480260143437,1.0284223320636343,-0.041312758,8.927079
-8.464167,-98.1953125,-8.245078301009077e-06,-8325082112.0,36.000377940885166,0.5837974614478298,1.027767504860715,1.0284191349719434,-0.05012295,8.723342
-8.61019,295.7265625,-1.0059758648526947e-05,-8428736512.0,36.00279305825246,0.5971885140946446,1.027843029033847,1.0284306559156864,-0.057378814,8.856925
-9.194648,413.6015625,-8.270464505078407e-06,-7483718144.0,36.00224107057241,0.5734404478037808,1.027767075998027,1.0284381749782157,-0.050024748,9.114577
-7.682653,-714.546875,-1.2529660201676583e-05,-8080690688.0,36.00461837610841,0.6128193472207689,1.02779416824744,1.0284426909811952,-0.05088498,9.539874
-7.7691827,70.0,-4.796447522425848e-06,-7547082240.0,36.007375485521266,0.5942743844649764,1.0277667268504942,1.0284564997287506,-0.05080378,8.814491
-7.7126336,194.1875,-1.0480238152259137e-05,-9285460992.0,36.00978326920699,0.6045600364892986,1.027737365747855,1.0284616508382431,-0.047955498,8.792184
